./AFLW2000/image00002.jpg	-0.085632781399	-0.399028385227	0.018217338733	85	67	91
./AFLW2000/image00004.jpg	-0.300806238945	0.469826724539	1.18893031014	72	116	158
./AFLW2000/image00006.jpg	0.236732363166	-0.18455615593	0.880689957074	103	79	140
./AFLW2000/image00008.jpg	0.373185206975	-0.175289726032	0.299056627363	111	79	107
./AFLW2000/image00010.jpg	1.03285019451	-0.88172214361	1.19739619377	149	39	158
./AFLW2000/image00013.jpg	0.220550250715	-0.0267981414355	0.011959304804	102	88	90
./AFLW2000/image00014.jpg	0.0432608419944	0.0570902634847	0.11067605381	92	93	96
./AFLW2000/image00019.jpg	0.00680551221533	0.223115331958	0.0224621619236	90	102	91
./AFLW2000/image00020.jpg	0.436631019349	-0.170693916376	0.383704472195	115	80	111
./AFLW2000/image00021.jpg	0.0568310104687	-0.0269145051865	-0.0243433119801	93	88	88
./AFLW2000/image00022.jpg	-0.166966225283	0.236333244287	1.24941968196	80	103	161
./AFLW2000/image00023.jpg	0.381336090819	-0.158022286656	0.343292903804	111	80	109
./AFLW2000/image00026.jpg	-0.0038887598678	0.0320893633859	0.441967190205	89	91	115
./AFLW2000/image00028.jpg	-0.00649331847718	-0.112954991629	0.0708199424893	89	83	94
./AFLW2000/image00035.jpg	-0.505338415396	-0.451083745737	-0.492555351708	61	64	61
./AFLW2000/image00036.jpg	0.46281398035	-0.571887578861	1.18539623593	116	57	157
./AFLW2000/image00039.jpg	-0.057772051853	-0.00947730103186	-0.0444687246875	86	89	87
./AFLW2000/image00040.jpg	-0.00403708157591	-0.194454744974	0.00406685389618	89	78	90
./AFLW2000/image00041.jpg	-0.0814601735851	-0.111724452036	0.0139187961638	85	83	90
./AFLW2000/image00042.jpg	0.134680713093	-0.192063025316	-0.0257988865267	97	78	88
./AFLW2000/image00043.jpg	0.0442051860361	-0.221923292339	-0.09794352413	92	77	84
./AFLW2000/image00044.jpg	0.037310365703	-0.102409938128	-0.0146359847741	92	84	89
./AFLW2000/image00045.jpg	-0.171975526147	-0.17921435529	-0.0814291650954	80	79	85
./AFLW2000/image00046.jpg	-0.0964186123962	-0.275426222082	-0.282296404665	84	74	73
./AFLW2000/image00047.jpg	-0.184189773199	-0.0443557939128	-0.156427687735	79	87	81
./AFLW2000/image00048.jpg	-0.053295916053	-0.035303519189	0.0600488003119	86	87	93
./AFLW2000/image00049.jpg	0.0207680122724	-0.106787526654	0.0432562324231	91	83	92
./AFLW2000/image00050.jpg	-0.0983115153703	-0.0813531406788	0.0163816253479	84	85	90
./AFLW2000/image00051.jpg	-0.0809634494532	-0.026716701331	0.0365693789705	85	88	92
./AFLW2000/image00052.jpg	-0.0469273278105	-0.0993451540323	-0.0714778154482	87	84	85
./AFLW2000/image00053.jpg	-0.0450871779923	-0.0836273795649	-0.0980497304411	87	85	84
./AFLW2000/image00054.jpg	-0.0389777273404	-0.149660941251	-0.0200298702189	87	81	88
./AFLW2000/image00055.jpg	0.0292429363232	-0.0994885794672	0.0561851864377	91	84	93
./AFLW2000/image00056.jpg	-0.00928513906087	-0.0448539329374	0.0145555313711	89	87	90
./AFLW2000/image00057.jpg	-0.0800027373375	-0.0453804256661	-0.080638537971	85	87	85
./AFLW2000/image00058.jpg	-0.0886449314878	-0.244879017226	-0.0846266363354	84	75	85
./AFLW2000/image00059.jpg	-0.114652274522	-0.125294672638	-0.0831874447563	83	82	85
./AFLW2000/image00060.jpg	-0.145279003792	0.00936029499404	-0.110909905779	81	90	83
./AFLW2000/image00061.jpg	-0.0137221568022	0.0391584575372	-0.0170540456374	89	92	89
./AFLW2000/image00062.jpg	-0.055324321063	0.075907903939	-0.0336203479879	86	94	88
./AFLW2000/image00063.jpg	-0.0148848550844	-0.138861601753	-0.0373428002555	89	82	87
./AFLW2000/image00064.jpg	-0.0447201176024	0.110146109487	-0.00197473962079	87	96	89
./AFLW2000/image00065.jpg	-0.0905605621061	-0.137960508746	0.00231621558647	84	82	90
